section,parameter,value,control,seed,config_hash,engine_version,measurement_version,tick,active_population,births,deaths,max_population,active_genotypes,historical_genotypes,active_lineages,lineage_count,genotype_count,mutation_events,max_generation,instructions_executed,faults,blocked_divisions,waiting_for_memory,waiting_for_energy,energy_pool,memory_used,free_memory,energy_balance_error,death_reasons,ledger,result_checksum
sensitivity,world.memory_capacity,250,world.memory_capacity=250,12,f987bd3a93419af9,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",7ef8851f2e6c1a8d6097b8492bae661c4e062a3d35c2bea3844734a7ec214d7d
sensitivity,world.memory_capacity,250,world.memory_capacity=250,13,3db0d293880a5c8e,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",1c53ba2a9beaadcdaf3ad42e9fe90faf0fce75ff658724c008ae56062aef2572
sensitivity,world.memory_capacity,250,world.memory_capacity=250,14,ad6ef8067b8c7f63,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",3007cd59d6b3fbc17b8ea3ba1de8225dfbcfa2f35ee208c458984f4fb1364512
sensitivity,world.memory_capacity,250,world.memory_capacity=250,15,4a9ab549f8d30e96,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,5,2,15,1,3,1,2,3,2,1,848,2,15,15,0,0.0,240,10,3.9e-09,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:248"": 1}","{""energy_captured"": 21017.2, ""energy_execution"": 42.4, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.2, ""energy_released_on_death"": 17.2, ""energy_reproduction_cost"": 60.0, ""energy_transferred_to_offspring"": 40.0}",09988c75b60545f9044f5dac94834a73f2817b2e948e4bfb58bd1777619a1473
sensitivity,world.memory_capacity,250,world.memory_capacity=250,16,19ade14299b51fe8,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",32a725d0b68a98da772604742bd8d79b29291f10d70de916e111d6092272b714
sensitivity,world.memory_capacity,250,world.memory_capacity=250,17,3f4c0c699bc6f5fd,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",321d4b2b0099f2c59b6df4d9dd20f949e13e6ba16f12dc5561a97824c2aa2bb0
sensitivity,world.memory_capacity,250,world.memory_capacity=250,18,164c49a9012e90a7,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",f4b8ef1a081a08fb0115f14149cc2dd2a8ada912905fd73d81f35731d923bed2
sensitivity,world.memory_capacity,250,world.memory_capacity=250,19,d7e81ae170458b77,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,4,1,15,1,2,1,1,2,1,1,840,1,15,15,0,0.0,240,10,3.9e-09,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1}","{""energy_captured"": 21010.7, ""energy_execution"": 42.0, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 10.7, ""energy_reproduction_cost"": 48.0, ""energy_transferred_to_offspring"": 32.0}",c7a4c0d45f5ca2dd5e889e9047a32834196f36dbd8d1e2c342e0d3472f1e1794
sensitivity,world.memory_capacity,250,world.memory_capacity=250,20,ed5ce1bba656bb90,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",244686668e961a0b718dfc5229c694d58a7fe6509be39f028c86930bb63e65e2
sensitivity,world.memory_capacity,250,world.memory_capacity=250,21,f913e08ac67564de,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",7dc19865ee9cbb834662d4df1f23fdb2c5b04d93a1bbdba70a035cba807eb05c
sensitivity,world.memory_capacity,250,world.memory_capacity=250,22,6c3bff5b8ca4c888,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",349ee51d3f517158153fa007a01b1b5468f2fee5a45b3d8486dc1f34037616fa
sensitivity,world.memory_capacity,250,world.memory_capacity=250,23,92dc53995ee1b17a,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",c0db2ab9841b0e3ffd9fa26b0f5f197dee34090b58bc1a0158b0590d5d42924d
sensitivity,world.memory_capacity,250,world.memory_capacity=250,24,db82d2deed574e9e,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",048d951ffe1ffb26d1235f558f9468fee68aec83ab22b6a0feabddbbb0437755
sensitivity,world.memory_capacity,250,world.memory_capacity=250,25,acb197ea50147715,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",2f9be407a50dfc488dbb2d96307fc8747352242dd3376fd949b61ed10557a625
sensitivity,world.memory_capacity,250,world.memory_capacity=250,26,2c14a781add82c29,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,2,2,1,1,2,1,1,16666,0,14,14,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 833.3, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",93f47cae470ff9853e98341918893f27c6ee995faab024bedd18b24eafa975bd
sensitivity,world.memory_capacity,250,world.memory_capacity=250,27,a0f25a105e0debc4,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,1,1,1,1,1,0,1,756,0,15,15,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 37.8, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",9df6f0b27f371f2195b82150dececd2c5162b7ad544b709ad69bf50d2cd9c321
sensitivity,world.memory_capacity,250,world.memory_capacity=250,28,45f6e5187d5662b8,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,4,1,15,1,2,1,1,2,1,1,837,1,15,15,0,0.0,240,10,3.9e-09,"{""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21010.05, ""energy_execution"": 41.85, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 10.05, ""energy_reproduction_cost"": 48.0, ""energy_transferred_to_offspring"": 32.0}",871d9a391f43119d8bd2c33db73ab7ae6cf592652b1dfa0b8299f2cd72f47a98
sensitivity,world.memory_capacity,250,world.memory_capacity=250,29,a6e496d3775f0c7f,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,4,1,15,1,2,1,1,2,1,1,803,1,15,15,0,0.0,240,10,3.9e-09,"{""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 21008.55, ""energy_execution"": 40.15, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.2, ""energy_released_on_death"": 8.55, ""energy_reproduction_cost"": 48.0, ""energy_transferred_to_offspring"": 32.0}",a0057440ae2965000af8d125afdc9a22f50977bfda7216ceed68be1ad15f548d
sensitivity,world.memory_capacity,250,world.memory_capacity=250,30,8020e1bbee0e4314,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,15,3,0,15,2,2,1,1,2,1,1,16666,0,14,14,0,0.0,240,10,3.9e-09,{},"{""energy_captured"": 21000.0, ""energy_execution"": 833.3, ""energy_input"": 20000.0, ""energy_maintenance"": 5996.4, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 36.0, ""energy_transferred_to_offspring"": 24.0}",7691e4f12248c2dd9d90be7a615205f3ca57a8cb4b735a0d74bfff63b25a2e47
sensitivity,world.memory_capacity,500,world.memory_capacity=500,1,7d6516f717c33885,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,2,2313,3,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 2}","{""energy_captured"": 21030.05, ""energy_execution"": 115.65, ""energy_input"": 20000.0, ""energy_maintenance"": 12346.2, ""energy_released_on_death"": 30.05, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 176.0}",77ce431d1686a9cb43dd503952991a778d28213bfbd5adbe56d8b4820a3a4b02
sensitivity,world.memory_capacity,500,world.memory_capacity=500,2,e42bf3936a091ecc,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,2,4,1,3,4,3,2,2232,2,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 2}","{""energy_captured"": 21019.2, ""energy_execution"": 111.6, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 19.2, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",230f21002a38935215882746819995b244746f5629c45bd4ea946b4f777eec87
sensitivity,world.memory_capacity,500,world.memory_capacity=500,3,0dc1464b063c732c,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,3462,0,31,31,0,0.0,496,4,-1.02e-08,"{""energy_exhausted_maintenance"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 173.1, ""energy_input"": 20000.0, ""energy_maintenance"": 12351.8, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",5bf01132d9f6f3a1f487fc8339b262a4fab0b84e6fc07ffbb2f15c305cf9e3e2
sensitivity,world.memory_capacity,500,world.memory_capacity=500,4,6d37390f4cf389c3,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",6641978f65152a7e143ab7bb3f1d624330f0164d9a831f8818ea2645bd0824aa
sensitivity,world.memory_capacity,500,world.memory_capacity=500,5,2f24b36eab269c10,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",9d2ea2309aa0a7dcf06cdb3d8d8972ff98286ddb51fed5dc6e3974ce73c28af4
sensitivity,world.memory_capacity,500,world.memory_capacity=500,6,16a81a341d274537,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2149,1,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.45, ""energy_execution"": 107.45, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 8.45, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",b818e075ae67553041d654c3de223ee190a2aa493839f13774c03e44b5c1e710
sensitivity,world.memory_capacity,500,world.memory_capacity=500,7,36ad6da380056418,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2149,1,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21008.45, ""energy_execution"": 107.45, ""energy_input"": 20000.0, ""energy_maintenance"": 12348.6, ""energy_released_on_death"": 8.45, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",45e89c41fd1413a8af84b8ee9b19b0e7eec8f11e0966277af193ed93fa6217c3
sensitivity,world.memory_capacity,500,world.memory_capacity=500,8,e06f904adf74a3d2,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,3,4,2,3,4,3,2,3157,0,30,30,0,0.0,496,4,-1.02e-08,"{""energy_exhausted_execution"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 157.65, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",a4b791f7c0893a733268929c91eb581ecdd2dfd10a5b37631c9e450aba208a7e
sensitivity,world.memory_capacity,500,world.memory_capacity=500,9,1ae1f50134bf085d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,3109,1,31,31,0,0.0,496,4,-1.02e-08,"{""energy_exhausted_maintenance"": 1, ""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 21008.55, ""energy_execution"": 155.45, ""energy_input"": 20000.0, ""energy_maintenance"": 12348.4, ""energy_released_on_death"": 8.55, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",332b929fb15610e09b2801596ec7bfa9a3736e53460d3cc4d2a6aecbf74d52c5
sensitivity,world.memory_capacity,500,world.memory_capacity=500,10,a791c95105f7560e,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2142,1,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:invalid_register:8"": 1}","{""energy_captured"": 21008.8, ""energy_execution"": 107.1, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 8.8, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",d8d767ae6ef78e057a50efe8c19e3eaaf9d39a822200da62e85b463ca3d8d97f
sensitivity,world.memory_capacity,500,world.memory_capacity=500,11,0198bf9d5210f796,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",62bc4ab9cf65adffd87ad89669b12756076a3bda4333b804f54209d073eda58c
sensitivity,world.memory_capacity,500,world.memory_capacity=500,12,2e3f6d80a2a8240a,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,2,3,1,2,3,2,2,2183,1,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1}","{""energy_captured"": 21010.75, ""energy_execution"": 109.15, ""energy_input"": 20000.0, ""energy_maintenance"": 12349.6, ""energy_released_on_death"": 10.75, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",523d7669427640fdb9ba8d8a2ca36ececc76fe731b9497d66fda54c7b8e58d35
sensitivity,world.memory_capacity,500,world.memory_capacity=500,13,1e7a16db551e1de5,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,23,4,31,1,5,1,4,5,4,2,2343,4,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 2, ""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_register:8"": 1}","{""energy_captured"": 21037.85, ""energy_execution"": 117.15, ""energy_input"": 20000.0, ""energy_maintenance"": 12342.4, ""energy_released_on_death"": 37.85, ""energy_reproduction_cost"": 276.0, ""energy_transferred_to_offspring"": 184.0}",4ef4da1efc78acf517e30d70996a73d3c18aabbaf40d935de799c8e13d4eabfe
sensitivity,world.memory_capacity,500,world.memory_capacity=500,14,3b9d67cff39b49a5,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2226,2,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_memory_address:8"": 1}","{""energy_captured"": 21019.5, ""energy_execution"": 111.3, ""energy_input"": 20000.0, ""energy_maintenance"": 12346.2, ""energy_released_on_death"": 19.5, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",250ef430f7b1772cb03f33ea1975f68fd45f8f4c657965b3a758dbda6992a271
sensitivity,world.memory_capacity,500,world.memory_capacity=500,15,3e9b9824608e1ac0,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,2,2276,3,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:248"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21027.9, ""energy_execution"": 113.8, ""energy_input"": 20000.0, ""energy_maintenance"": 12342.8, ""energy_released_on_death"": 27.9, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 176.0}",f87379af34c82efed95917bf725ab6672a4381243474bfd1ea984211fc9dd367
sensitivity,world.memory_capacity,500,world.memory_capacity=500,16,0b819d44294e1c09,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,1,1,1,1,1,0,2,2100,0,31,31,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",7b5126d968b3b34c6f16afe91d25f7989bc7b06fdf3f335d81d4906cdb316424
sensitivity,world.memory_capacity,500,world.memory_capacity=500,17,b2f5e47fcced7441,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,3614,0,31,31,0,0.0,496,4,-1.02e-08,"{""energy_exhausted_execution"": 1}","{""energy_captured"": 21000.0, ""energy_execution"": 180.3, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",937d55afa561a517599e5a665e2c6a9ae28462843656172ae9adb8e9e3cf3246
sensitivity,world.memory_capacity,500,world.memory_capacity=500,18,00503b7ec207c861,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,19,0,31,2,2,1,1,2,1,2,2100,0,30,30,0,0.0,496,4,-1.02e-08,{},"{""energy_captured"": 21000.0, ""energy_execution"": 105.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 0.0, ""energy_reproduction_cost"": 228.0, ""energy_transferred_to_offspring"": 152.0}",25cd5755aa3db242986227e2a72f9945856ad43c22dac02d8ca34893644ab883
sensitivity,world.memory_capacity,500,world.memory_capacity=500,19,4ad7c4ce55fba492,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,21,2,31,1,3,1,2,3,2,2,2268,2,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:instruction_pointer_out_of_bounds:8"": 1, ""vm_fault:invalid_program_address:8"": 1}","{""energy_captured"": 21021.4, ""energy_execution"": 113.4, ""energy_input"": 20000.0, ""energy_maintenance"": 12349.6, ""energy_released_on_death"": 21.4, ""energy_reproduction_cost"": 252.0, ""energy_transferred_to_offspring"": 168.0}",dcc31d8086a1f48e17054e62dc201f354df689d5a1478ec6f24afb78bb1e260f
sensitivity,world.memory_capacity,500,world.memory_capacity=500,20,7459e1b194d0a7f9,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,22,3,31,1,4,1,3,4,3,2,2280,3,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:division_without_complete_copy"": 1, ""vm_fault:invalid_program_address:8"": 1, ""vm_fault:invalid_register:7"": 1}","{""energy_captured"": 21027.7, ""energy_execution"": 114.0, ""energy_input"": 20000.0, ""energy_maintenance"": 12346.2, ""energy_released_on_death"": 27.7, ""energy_reproduction_cost"": 264.0, ""energy_transferred_to_offspring"": 176.0}",e411e80f5b788490d5ca6606e1785e3183be917384af019c6806284e1fa721f7
sensitivity,world.memory_capacity,500,world.memory_capacity=500,21,6ac916025e145a5d,phase-zero-vm-0.2,phase-one-measurement-0.1,2000,31,20,1,31,1,2,1,1,2,1,2,2149,1,31,31,0,0.0,496,4,-1.02e-08,"{""vm_fault:invalid_program_address:255"": 1}","{""energy_captured"": 21008.45, ""energy_execution"": 107.45, ""energy_input"": 20000.0, ""energy_maintenance"": 12352.0, ""energy_released_on_death"": 8.45, ""energy_reproduction_cost"": 240.0, ""energy_transferred_to_offspring"": 160.0}",96e43f53317c9fa4570f56c4ba013bf722767e6ba32f41850301caf1c85fedd6
